Order-No.,Customer-No.,Item-No.,"Export to not EU [1 = n, 2 = y]","Dangerous Good [1 = n, 2 = y]",Planed-Master-Scenario-No.,Planed-Master-Order-Processing-Ongoing Position No.,Planed-Master-Order-Processing-Position-No. as an ID,Planed-Master-Order-Processing-Start-Time,Planed-Master-Order-Processing-End-Time,As-Is-Real-Order-Processing-Ongoing Position No.,As-Is-Master-Order-Processing-Position-No. as an ID,As-Is-Real-Order-Processing-Start-Time,As-Is-Real-Order-Processing-End-Time,Final Yield Quantity,Total Scrap Quantity,Problem_Type
ORD0009,CUS0006,ITE0030,2,1,SCE003,9,PR0008,2025-07-23 09:20:00,2025-07-23 09:30:00,9.0,PR0008,2025-07-23 09:20:00,2025-07-23 09:30:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0009,CUS0006,ITE0030,2,1,SCE003,10,PR0009,2025-07-23 09:30:00,2025-07-23 09:40:00,10.0,PR0009,2025-07-23 09:30:00,2025-07-23 09:40:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0009,CUS0006,ITE0030,2,1,SCE003,11,PR0010,2025-07-23 09:40:00,2025-07-23 09:50:00,5.0,PR0010,2025-07-23 08:40:00,2025-07-23 08:50:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0009,CUS0006,ITE0030,2,1,SCE003,12,PR0011,2025-07-23 09:50:00,2025-07-23 10:00:00,12.0,PR0011,2025-07-23 09:50:00,2025-07-23 10:00:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0009,CUS0006,ITE0030,2,1,SCE003,13,PR0012,2025-07-23 10:00:00,2025-07-23 10:10:00,13.0,PR0012,2025-07-23 10:00:00,2025-07-23 10:10:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,1,PR0001,2025-07-24 08:00:00,2025-07-24 08:10:00,1.0,PR0001,2025-07-24 08:00:00,2025-07-24 08:15:00,17,7,"Out of Order, Delayed, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,2,PR0002,2025-07-24 08:10:00,2025-07-24 08:20:00,2.0,PR0002,2025-07-24 08:15:00,2025-07-24 08:30:00,21,3,"Out of Order, Delayed, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,3,PR0003,2025-07-24 08:20:00,2025-07-24 08:30:00,3.0,PR0003,2025-07-24 08:30:00,2025-07-24 08:45:00,18,6,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,4,PR0004,2025-07-24 08:30:00,2025-07-24 08:40:00,4.0,PR0004,2025-07-24 08:45:00,2025-07-24 09:00:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,5,PR0005,2025-07-24 08:40:00,2025-07-24 08:50:00,5.0,PR0005,2025-07-24 09:00:00,2025-07-24 09:15:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,6,PR0006,2025-07-24 08:50:00,2025-07-24 09:00:00,7.0,PR0006,2025-07-24 09:30:00,2025-07-24 09:45:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,7,PR0007,2025-07-24 09:00:00,2025-07-24 09:10:00,6.0,PR0007,2025-07-24 09:15:00,2025-07-24 09:30:00,16,8,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,8,PR0008,2025-07-24 09:10:00,2025-07-24 09:20:00,8.0,PR0008,2025-07-24 09:45:00,2025-07-24 10:00:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,9,PR0009,2025-07-24 09:20:00,2025-07-24 09:30:00,9.0,PR0009,2025-07-24 10:00:00,2025-07-24 10:15:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,10,PR0010,2025-07-24 09:30:00,2025-07-24 09:40:00,10.0,PR0010,2025-07-24 10:15:00,2025-07-24 10:30:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,11,PR0011,2025-07-24 09:40:00,2025-07-24 09:50:00,11.0,PR0011,2025-07-24 10:30:00,2025-07-24 10:45:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0010,CUS0010,ITE0014,1,1,SCE001,12,PR0012,2025-07-24 09:50:00,2025-07-24 10:00:00,12.0,PR0012,2025-07-24 10:45:00,2025-07-24 11:00:00,24,0,"Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,1,PR0001,2025-07-25 08:00:00,2025-07-25 08:10:00,1.0,PR0001,2025-07-25 08:00:00,2025-07-25 08:10:00,24,0,None
ORD0011,CUS0005,ITE0029,1,2,SCE002,2,PR0002,2025-07-25 08:10:00,2025-07-25 08:20:00,2.0,PR0002,2025-07-25 08:10:00,2025-07-25 08:20:00,24,0,None
ORD0011,CUS0005,ITE0029,1,2,SCE002,3,PR0003,2025-07-25 08:20:00,2025-07-25 08:30:00,3.0,PR0003,2025-07-25 08:20:00,2025-07-25 08:30:00,24,0,None
ORD0011,CUS0005,ITE0029,1,2,SCE002,4,PR0004,2025-07-25 08:30:00,2025-07-25 08:40:00,4.0,PR0004,2025-07-25 08:30:00,2025-07-25 08:40:00,24,0,None
ORD0011,CUS0005,ITE0029,1,2,SCE002,5,PR0005,2025-07-25 08:40:00,2025-07-25 08:50:00,5.0,PR0005,2025-07-25 08:40:00,2025-07-25 08:50:00,20,4,Quantity Issue
ORD0011,CUS0005,ITE0029,1,2,SCE002,6,PR0006,2025-07-25 08:50:00,2025-07-25 09:00:00,6.0,PR0006,2025-07-25 08:50:00,2025-07-25 09:00:00,18,6,"Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,7,PR0007,2025-07-25 09:00:00,2025-07-25 09:10:00,7.0,PR0007,2025-07-25 09:00:00,2025-07-25 09:10:00,24,0,"Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,8,PR0013,2025-07-25 09:10:00,2025-07-25 09:20:00,8.0,PR0013,2025-07-25 09:10:00,2025-07-25 09:20:00,24,0,"Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,9,PR0008,2025-07-25 09:20:00,2025-07-25 09:30:00,9.0,PR0008,2025-07-25 09:20:00,2025-07-25 09:30:00,20,4,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,10,PR0009,2025-07-25 09:30:00,2025-07-25 09:40:00,10.0,PR0009,2025-07-25 09:30:00,2025-07-25 09:40:00,17,7,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,11,PR0010,2025-07-25 09:40:00,2025-07-25 09:50:00,11.0,PR0010,2025-07-25 09:40:00,2025-07-25 09:50:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,12,PR0011,2025-07-25 09:50:00,2025-07-25 10:00:00,12.0,PR0011,2025-07-25 09:50:00,2025-07-25 10:00:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0011,CUS0005,ITE0029,1,2,SCE002,13,PR0012,2025-07-25 10:00:00,2025-07-25 10:10:00,13.0,PR0012,2025-07-25 10:00:00,2025-07-25 10:10:00,17,7,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,1,PR0001,2025-07-26 08:00:00,2025-07-26 08:10:00,1.0,PR0001,2025-07-26 08:00:00,2025-07-26 08:19:00,24,0,Delayed
ORD0012,CUS0003,ITE0016,2,2,SCE004,2,PR0002,2025-07-26 08:10:00,2025-07-26 08:20:00,2.0,PR0002,2025-07-26 08:19:00,2025-07-26 08:38:00,21,3,"Delayed, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,3,PR0003,2025-07-26 08:20:00,2025-07-26 08:30:00,3.0,PR0003,2025-07-26 08:38:00,2025-07-26 08:57:00,18,6,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,4,PR0004,2025-07-26 08:30:00,2025-07-26 08:40:00,4.0,PR0004,2025-07-26 08:57:00,2025-07-26 09:16:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,5,PR0005,2025-07-26 08:40:00,2025-07-26 08:50:00,5.0,PR0005,2025-07-26 09:16:00,2025-07-26 09:35:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,6,PR0014,2025-07-26 08:50:00,2025-07-26 09:00:00,6.0,PR0014,2025-07-26 09:35:00,2025-07-26 09:54:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,7,PR0006,2025-07-26 09:00:00,2025-07-26 09:10:00,7.0,PR0006,2025-07-26 09:54:00,2025-07-26 10:13:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,8,PR0007,2025-07-26 09:10:00,2025-07-26 09:20:00,8.0,PR0007,2025-07-26 10:13:00,2025-07-26 10:32:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,9,PR0008,2025-07-26 09:20:00,2025-07-26 09:30:00,9.0,PR0008,2025-07-26 10:32:00,2025-07-26 10:51:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,10,PR0013,2025-07-26 09:30:00,2025-07-26 09:40:00,10.0,PR0013,2025-07-26 10:51:00,2025-07-26 11:10:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,11,PR0009,2025-07-26 09:40:00,2025-07-26 09:50:00,11.0,PR0009,2025-07-26 11:10:00,2025-07-26 11:29:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,12,PR0010,2025-07-26 09:50:00,2025-07-26 10:00:00,12.0,PR0010,2025-07-26 11:29:00,2025-07-26 11:48:00,24,0,"Delayed, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,13,PR0011,2025-07-26 10:00:00,2025-07-26 10:10:00,13.0,PR0011,2025-07-26 11:48:00,2025-07-26 12:07:00,19,5,"Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0012,CUS0003,ITE0016,2,2,SCE004,14,PR0012,2025-07-26 10:10:00,2025-07-26 10:20:00,14.0,PR0012,2025-07-26 12:07:00,2025-07-26 12:26:00,17,7,"Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,1,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,1.0,PR0001,2025-07-27 08:00:00,2025-07-27 08:10:00,16,8,Quantity Issue
ORD0013,CUS0002,ITE0034,2,2,SCE004,2,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,2.0,PR0002,2025-07-27 08:10:00,2025-07-27 08:20:00,15,9,"Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,3,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,3.0,PR0003,2025-07-27 08:20:00,2025-07-27 08:30:00,23,1,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,4,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,4.0,PR0004,2025-07-27 08:30:00,2025-07-27 08:40:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,5,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,5.0,PR0005,2025-07-27 08:40:00,2025-07-27 08:50:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,6,PR0014,2025-07-27 08:50:00,2025-07-27 09:00:00,6.0,PR0014,2025-07-27 08:50:00,2025-07-27 09:00:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,7,PR0006,2025-07-27 09:00:00,2025-07-27 09:10:00,7.0,PR0006,2025-07-27 09:00:00,2025-07-27 09:10:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,8,PR0007,2025-07-27 09:10:00,2025-07-27 09:20:00,8.0,PR0007,2025-07-27 09:10:00,2025-07-27 09:20:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,9,PR0008,2025-07-27 09:20:00,2025-07-27 09:30:00,9.0,PR0008,2025-07-27 09:20:00,2025-07-27 09:30:00,18,6,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,10,PR0013,2025-07-27 09:30:00,2025-07-27 09:40:00,10.0,PR0013,2025-07-27 09:30:00,2025-07-27 09:40:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,11,PR0009,2025-07-27 09:40:00,2025-07-27 09:50:00,11.0,PR0009,2025-07-27 09:40:00,2025-07-27 09:50:00,17,7,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,12,PR0010,2025-07-27 09:50:00,2025-07-27 10:00:00,12.0,PR0010,2025-07-27 09:50:00,2025-07-27 10:00:00,17,7,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,13,PR0011,2025-07-27 10:00:00,2025-07-27 10:10:00,13.0,PR0011,2025-07-27 10:00:00,2025-07-27 10:10:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0013,CUS0002,ITE0034,2,2,SCE004,14,PR0012,2025-07-27 10:10:00,2025-07-27 10:20:00,14.0,PR0012,2025-07-27 10:10:00,2025-07-27 10:20:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,1,PR0001,2025-07-28 08:00:00,2025-07-28 08:10:00,1.0,PR0001,2025-07-28 08:00:00,2025-07-28 08:20:00,21,3,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,2,PR0002,2025-07-28 08:10:00,2025-07-28 08:20:00,,,,,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,3,PR0003,2025-07-28 08:20:00,2025-07-28 08:30:00,2.0,PR0003,2025-07-28 08:20:00,2025-07-28 08:40:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,4,PR0004,2025-07-28 08:30:00,2025-07-28 08:40:00,3.0,PR0004,2025-07-28 08:40:00,2025-07-28 09:00:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,5,PR0005,2025-07-28 08:40:00,2025-07-28 08:50:00,4.0,PR0005,2025-07-28 09:00:00,2025-07-28 09:20:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,6,PR0006,2025-07-28 08:50:00,2025-07-28 09:00:00,5.0,PR0006,2025-07-28 09:20:00,2025-07-28 09:40:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,7,PR0007,2025-07-28 09:00:00,2025-07-28 09:10:00,6.0,PR0007,2025-07-28 09:40:00,2025-07-28 10:00:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,8,PR0013,2025-07-28 09:10:00,2025-07-28 09:20:00,7.0,PR0013,2025-07-28 10:00:00,2025-07-28 10:20:00,24,0,"Missing Steps, Delayed, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,9,PR0008,2025-07-28 09:20:00,2025-07-28 09:30:00,8.0,PR0008,2025-07-28 10:20:00,2025-07-28 10:40:00,22,2,"Missing Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,10,PR0009,2025-07-28 09:30:00,2025-07-28 09:40:00,9.0,PR0009,2025-07-28 10:40:00,2025-07-28 11:00:00,18,6,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,11,PR0010,2025-07-28 09:40:00,2025-07-28 09:50:00,10.0,PR0010,2025-07-28 11:00:00,2025-07-28 11:20:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,12,PR0011,2025-07-28 09:50:00,2025-07-28 10:00:00,11.0,PR0011,2025-07-28 11:20:00,2025-07-28 11:40:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0014,CUS0001,ITE0022,1,2,SCE002,13,PR0012,2025-07-28 10:00:00,2025-07-28 10:10:00,12.0,PR0012,2025-07-28 11:40:00,2025-07-28 12:00:00,24,0,"Missing Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0015,CUS0020,ITE0033,2,2,SCE005,1,PR0001,2025-07-29 08:00:00,2025-07-29 08:10:00,5.0,PR0001,2025-07-29 08:40:00,2025-07-29 08:50:00,24,0,"Missing Steps, Out of Order"
ORD0015,CUS0020,ITE0033,2,2,SCE005,2,PR0003,2025-07-29 08:10:00,2025-07-29 08:20:00,2.0,PR0003,2025-07-29 08:10:00,2025-07-29 08:20:00,24,0,"Missing Steps, Out of Order"
ORD0015,CUS0020,ITE0033,2,2,SCE005,3,PR0004,2025-07-29 08:20:00,2025-07-29 08:30:00,3.0,PR0004,2025-07-29 08:20:00,2025-07-29 08:30:00,24,0,"Missing Steps, Out of Order"
ORD0015,CUS0020,ITE0033,2,2,SCE005,4,PR0014,2025-07-29 08:30:00,2025-07-29 08:40:00,4.0,PR0014,2025-07-29 08:30:00,2025-07-29 08:40:00,24,0,"Missing Steps, Out of Order"
ORD0015,CUS0020,ITE0033,2,2,SCE005,5,PR0012,2025-07-29 08:40:00,2025-07-29 08:50:00,1.0,PR0012,2025-07-29 08:00:00,2025-07-29 08:10:00,24,0,"Missing Steps, Out of Order"
ORD0015,CUS0020,ITE0033,2,2,SCE005,6,PR0006,2025-07-29 08:50:00,2025-07-29 09:00:00,,,,,20,4,"Missing Steps, Out of Order, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,1,PR0001,2025-07-30 08:00:00,2025-07-30 08:10:00,5.0,PR0001,2025-07-30 09:32:00,2025-07-30 09:55:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed"
ORD0016,CUS0006,ITE0019,1,2,SCE002,2,PR0002,2025-07-30 08:10:00,2025-07-30 08:20:00,2.0,PR0002,2025-07-30 08:23:00,2025-07-30 08:46:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed"
ORD0016,CUS0006,ITE0019,1,2,SCE002,3,PR0003,2025-07-30 08:20:00,2025-07-30 08:30:00,3.0,PR0003,2025-07-30 08:46:00,2025-07-30 09:09:00,19,5,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,4,PR0004,2025-07-30 08:30:00,2025-07-30 08:40:00,4.0,PR0004,2025-07-30 09:09:00,2025-07-30 09:32:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,5,PR0005,2025-07-30 08:40:00,2025-07-30 08:50:00,1.0,PR0005,2025-07-30 08:00:00,2025-07-30 08:23:00,17,7,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,6,PR0006,2025-07-30 08:50:00,2025-07-30 09:00:00,6.0,PR0006,2025-07-30 09:55:00,2025-07-30 10:18:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,7,PR0007,2025-07-30 09:00:00,2025-07-30 09:10:00,8.0,PR0007,2025-07-30 10:41:00,2025-07-30 11:04:00,16,8,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,8,PR0013,2025-07-30 09:10:00,2025-07-30 09:20:00,,,,,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,9,PR0008,2025-07-30 09:20:00,2025-07-30 09:30:00,9.0,PR0008,2025-07-30 11:04:00,2025-07-30 11:27:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,10,PR0009,2025-07-30 09:30:00,2025-07-30 09:40:00,10.0,PR0009,2025-07-30 11:27:00,2025-07-30 11:50:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,11,PR0010,2025-07-30 09:40:00,2025-07-30 09:50:00,11.0,PR0010,2025-07-30 11:50:00,2025-07-30 12:13:00,20,4,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,12,PR0011,2025-07-30 09:50:00,2025-07-30 10:00:00,12.0,PR0011,2025-07-30 12:13:00,2025-07-30 12:36:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0016,CUS0006,ITE0019,1,2,SCE002,13,PR0012,2025-07-30 10:00:00,2025-07-30 10:10:00,13.0,PR0012,2025-07-30 12:36:00,2025-07-30 12:59:00,24,0,"Missing Steps, Out of Order, Duplicate Steps, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0017,CUS0017,ITE0022,2,2,SCE004,1,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,1.0,PR0001,2025-07-31 08:00:00,2025-07-31 08:10:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,2,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,2.0,PR0002,2025-07-31 08:10:00,2025-07-31 08:20:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,3,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,3.0,PR0003,2025-07-31 08:20:00,2025-07-31 08:30:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,4,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,4.0,PR0004,2025-07-31 08:30:00,2025-07-31 08:40:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,5,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,5.0,PR0005,2025-07-31 08:40:00,2025-07-31 08:50:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,6,PR0014,2025-07-31 08:50:00,2025-07-31 09:00:00,6.0,PR0014,2025-07-31 08:50:00,2025-07-31 09:00:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,7,PR0006,2025-07-31 09:00:00,2025-07-31 09:10:00,7.0,PR0006,2025-07-31 09:00:00,2025-07-31 09:10:00,24,0,None
ORD0017,CUS0017,ITE0022,2,2,SCE004,8,PR0007,2025-07-31 09:10:00,2025-07-31 09:20:00,8.0,PR0007,2025-07-31 09:10:00,2025-07-31 09:20:00,20,4,Quantity Issue
ORD0017,CUS0017,ITE0022,2,2,SCE004,9,PR0008,2025-07-31 09:20:00,2025-07-31 09:30:00,9.0,PR0008,2025-07-31 09:20:00,2025-07-31 09:30:00,24,0,Quantity Issue
ORD0017,CUS0017,ITE0022,2,2,SCE004,10,PR0013,2025-07-31 09:30:00,2025-07-31 09:40:00,10.0,PR0013,2025-07-31 09:30:00,2025-07-31 09:40:00,24,0,Quantity Issue
ORD0017,CUS0017,ITE0022,2,2,SCE004,11,PR0009,2025-07-31 09:40:00,2025-07-31 09:50:00,11.0,PR0009,2025-07-31 09:40:00,2025-07-31 09:50:00,20,4,"Quantity Issue, Quantity Issue"
ORD0017,CUS0017,ITE0022,2,2,SCE004,12,PR0010,2025-07-31 09:50:00,2025-07-31 10:00:00,12.0,PR0010,2025-07-31 09:50:00,2025-07-31 10:00:00,17,7,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0017,CUS0017,ITE0022,2,2,SCE004,13,PR0011,2025-07-31 10:00:00,2025-07-31 10:10:00,13.0,PR0011,2025-07-31 10:00:00,2025-07-31 10:10:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0017,CUS0017,ITE0022,2,2,SCE004,14,PR0012,2025-07-31 10:10:00,2025-07-31 10:20:00,14.0,PR0012,2025-07-31 10:10:00,2025-07-31 10:20:00,24,0,"Quantity Issue, Quantity Issue, Quantity Issue"
ORD0018,CUS0007,ITE0007,2,2,SCE004,1,PR0001,2025-08-01 08:00:00,2025-08-01 08:10:00,1.0,PR0001,2025-08-01 08:00:00,2025-08-01 08:25:00,18,6,"Missing Steps, Out of Order, Delayed, Quantity Issue"
ORD0018,CUS0007,ITE0007,2,2,SCE004,2,PR0002,2025-08-01 08:10:00,2025-08-01 08:20:00,2.0,PR0002,2025-08-01 08:25:00,2025-08-01 08:50:00,22,2,"Missing Steps, Out of Order, Delayed, Quantity Issue, Quantity Issue"
ORD0018,CUS0007,ITE0007,2,2,SCE004,3,PR0003,2025-08-01 08:20:00,2025-08-01 08:30:00,3.0,PR0003,2025-08-01 08:50:00,2025-08-01 09:15:00,17,7,"Missing Steps, Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue"
ORD0018,CUS0007,ITE0007,2,2,SCE004,4,PR0004,2025-08-01 08:30:00,2025-08-01 08:40:00,4.0,PR0004,2025-08-01 09:15:00,2025-08-01 09:40:00,19,5,"Missing Steps, Out of Order, Delayed, Quantity Issue, Quantity Issue, Quantity Issue, Quantity Issue"
